source,url,suggested_fix
https://www.boost.org/users/news/version_1_59_0,https://www.boost.org/libs/fusion/doc/html/fusion/iterator/concepts/unbounded_iterator.html,https://www.boost.org/doc/libs/latest/libs/fusion/doc/html/fusion/iterator/concepts/unbounded_iterator.html
https://www.boost.org/users/news/version_1_59_0,https://www.boost.org/libs/multi_index/doc/tutorial/indices.html#rnk_indices,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/tutorial/indices.html#rnk_indices
https://www.boost.org/users/news/version_1_59_0,https://www.boost.org/libs/property_tree/,https://www.boost.org/doc/libs/latest/libs/property_tree/
https://www.boost.org/users/news/version_1_58_0,https://www.boost.org/libs/endian,https://www.boost.org/doc/libs/latest/libs/endian
https://www.boost.org/users/news/version_1_58_0,https://www.boost.org/libs/sort/,https://www.boost.org/doc/libs/latest/libs/sort/
https://www.boost.org/users/news/version_1_58_0,https://www.boost.org/libs/flyweight/doc/reference/flyweight.html#disable_hash_support,https://www.boost.org/doc/libs/latest/libs/flyweight/doc/reference/flyweight.html#disable_hash_support
https://www.boost.org/users/news/version_1_58_0,https://www.boost.org/libs/functional/factory/doc/html/#boost_functional_factory.changes,https://www.boost.org/doc/libs/latest/libs/functional/factory/doc/html/#boost_functional_factory.changes
https://www.boost.org/users/news/version_1_58_0,https://www.boost.org/libs/type_erasure/,https://www.boost.org/doc/libs/latest/libs/type_erasure/
https://www.boost.org/users/news/version_1_58_0,https://www.boost.org/libs/units,https://www.boost.org/doc/libs/latest/libs/units
https://www.boost.org/users/news/version_1_57_0,https://www.boost.org/libs/serialization/,https://www.boost.org/doc/libs/latest/libs/serialization/
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/accumulators/,https://www.boost.org/doc/libs/latest/libs/accumulators/
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/log/index.html,https://www.boost.org/doc/libs/latest/libs/log/index.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/mpl/,https://www.boost.org/doc/libs/latest/libs/mpl/
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/multi_array/index.html,https://www.boost.org/doc/libs/latest/libs/multi_array/index.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/serialization/doc/tutorial.html#versioning,https://www.boost.org/doc/libs/latest/libs/serialization/doc/tutorial.html#versioning
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/numeric/odeint/,https://www.boost.org/doc/libs/latest/libs/numeric/odeint/
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/regex/index.html,https://www.boost.org/doc/libs/latest/libs/regex/index.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/smart_ptr/make_shared_array.html,https://www.boost.org/doc/libs/latest/libs/smart_ptr/make_shared_array.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/tr1/index.html,https://www.boost.org/doc/libs/latest/libs/tr1/index.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/utility/index.html,https://www.boost.org/doc/libs/latest/libs/utility/index.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/uuid/index.html,https://www.boost.org/doc/libs/latest/libs/uuid/index.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/uuid/uuid.html#Configuration,https://www.boost.org/doc/libs/latest/libs/uuid/uuid.html#Configuration
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/variant/doc/html/variant/BOOST_VARIANT_ENUM_PARAMS.html,https://www.boost.org/doc/libs/latest/libs/variant/doc/html/variant/BOOST_VARIANT_ENUM_PARAMS.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/variant/doc/html/variant/BOOST_VARIANT_ENUM_SHIFTED_PARAMS.html,https://www.boost.org/doc/libs/latest/libs/variant/doc/html/variant/BOOST_VARIANT_ENUM_SHIFTED_PARAMS.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/variant/doc/html/variant/BOOST_VARIANT_DO_NOT_USE_VARIADIC_TEMPLATES.html,https://www.boost.org/doc/libs/latest/libs/variant/doc/html/variant/BOOST_VARIANT_DO_NOT_USE_VARIADIC_TEMPLATES.html
https://www.boost.org/users/news/version_1_56_0,https://www.boost.org/libs/variant/doc/html/variant/reference.html#header.boost.variant.polymorphic_get_hpp,https://www.boost.org/doc/libs/latest/libs/variant/doc/html/variant/reference.html#header.boost.variant.polymorphic_get_hpp
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/docs/libs/1_55_0/libs/log/doc/html/log/detailed/utilities.html#log.detailed.utilities.manipulators.dump,https://www.boost.org/docs/doc/libs/latest/libs/1_55_0/doc/libs/latest/libs/log/doc/html/log/detailed/utilities.html#log.detailed.utilities.manipulators.dump
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/geometry/index.html,https://www.boost.org/doc/libs/latest/libs/geometry/index.html
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/graph/index.html,https://www.boost.org/doc/libs/latest/libs/graph/index.html
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/conversion/lexical_cast.htm,https://www.boost.org/doc/libs/latest/libs/conversion/lexical_cast.htm
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/compiler_specifics.html,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/compiler_specifics.html
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/reference/key_extraction.html#member_offset,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/reference/key_extraction.html#member_offset
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/reference/key_extraction.html#const_mem_fun_explicit,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/reference/key_extraction.html#const_mem_fun_explicit
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_equal_to,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_equal_to
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_less,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_less
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_greater,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_greater
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_hash,https://www.boost.org/doc/libs/latest/libs/multi_index/doc/reference/key_extraction.html#composite_key_result_hash
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/polygon/,https://www.boost.org/doc/libs/latest/libs/polygon/
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/property_map/index.html,https://www.boost.org/doc/libs/latest/libs/property_map/index.html
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/rational,https://www.boost.org/doc/libs/latest/libs/rational
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/smart_ptr/index.html,https://www.boost.org/doc/libs/latest/libs/smart_ptr/index.html
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/timer/,https://www.boost.org/doc/libs/latest/libs/timer/
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/wave/,https://www.boost.org/doc/libs/latest/libs/wave/
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/wave/ChangeLog,https://www.boost.org/doc/libs/latest/libs/wave/ChangeLog
https://www.boost.org/users/news/version_1_55_0,https://www.boost.org/libs/xpressive,https://www.boost.org/doc/libs/latest/libs/xpressive
https://www.boost.org/doc/html/quickbook/syntax/phrase.html#quickbook.ref.links,https://www.boost.org/libs/spirit/index.html,https://www.boost.org/doc/libs/latest/libs/spirit/index.html
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/signals2/,https://www.boost.org/doc/libs/latest/libs/signals2/
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/algorithm/,https://www.boost.org/doc/libs/latest/libs/algorithm/
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/circular_buffer,https://www.boost.org/doc/libs/latest/libs/circular_buffer
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/graph,https://www.boost.org/doc/libs/latest/libs/graph
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/property_map/,https://www.boost.org/doc/libs/latest/libs/property_map/
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/range/,https://www.boost.org/doc/libs/latest/libs/range/
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/signals2,https://www.boost.org/doc/libs/latest/libs/signals2
https://www.boost.org/users/news/version_1_54_0,https://www.boost.org/libs/numeric/ublas,https://www.boost.org/doc/libs/latest/libs/numeric/ublas
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/lockfree/,https://www.boost.org/doc/libs/latest/libs/lockfree/
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/array/,https://www.boost.org/doc/libs/latest/libs/array/
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/bimap/,https://www.boost.org/doc/libs/latest/libs/bimap/
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/algorithm/minmax/,https://www.boost.org/doc/libs/latest/libs/algorithm/minmax/
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/ratio/,https://www.boost.org/doc/libs/latest/libs/ratio/
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/algorithm/string,https://www.boost.org/doc/libs/latest/libs/algorithm/string
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/utility/doc/html/string_ref.html,https://www.boost.org/doc/libs/latest/libs/utility/doc/html/string_ref.html
https://www.boost.org/users/news/version_1_53_0,https://www.boost.org/libs/xpressive/,https://www.boost.org/doc/libs/latest/libs/xpressive/
https://www.boost.org/users/news/version_1_52_0,https://www.boost.org/libs/foreach/,https://www.boost.org/doc/libs/latest/libs/foreach/
https://www.boost.org/users/news/version_1_52_0,https://www.boost.org/libs/proto/,https://www.boost.org/doc/libs/latest/libs/proto/
https://www.boost.org/users/news/version_1_52_0,https://www.boost.org/libs/utility/utility.htm#result_of,https://www.boost.org/doc/libs/latest/libs/utility/utility.htm#result_of
https://www.boost.org/users/news/version_1_52_0,https://www.boost.org/libs/thread/index.html,https://www.boost.org/doc/libs/latest/libs/thread/index.html
https://www.boost.org/users/news/version_1_51_0,https://www.boost.org/docs/libs/1_51_0/libs/msm/doc/HTML/ch03s03.html#any-event,https://www.boost.org/docs/doc/libs/latest/libs/1_51_0/doc/libs/latest/libs/msm/doc/HTML/ch03s03.html#any-event
https://www.boost.org/users/news/version_1_51_0,https://www.boost.org/docs/libs/1_51_0/libs/msm/doc/HTML/ch03s04.html#kleene-event,https://www.boost.org/docs/doc/libs/latest/libs/1_51_0/doc/libs/latest/libs/msm/doc/HTML/ch03s04.html#kleene-event
https://www.boost.org/doc/html/proto/users_guide.html#boost_proto.users_guide.getting_started.hello_calculator.evaluating_expression_trees,https://www.boost.org/libs/typeof/index.html,https://www.boost.org/doc/libs/latest/libs/typeof/index.html
https://www.boost.org/doc/html/proto/users_guide.html#boost_proto.users_guide.examples.checked_calc,https://www.boost.org/libs/xpressive/index.html,https://www.boost.org/doc/libs/latest/libs/xpressive/index.html
https://www.boost.org/users/news/version_1_50_0,https://www.boost.org/libs/functional/overloaded_function/,https://www.boost.org/doc/libs/latest/libs/functional/overloaded_function/
https://www.boost.org/users/news/version_1_50_0,https://www.boost.org/libs/local_function/,https://www.boost.org/doc/libs/latest/libs/local_function/
https://www.boost.org/users/news/version_1_50_0,https://www.boost.org/libs/utility/identity_type/,https://www.boost.org/doc/libs/latest/libs/utility/identity_type/
https://www.boost.org/users/news/version_1_50_0,https://www.boost.org/docs/libs/1_50_0/libs/msm/doc/HTML/ch03s04.html#eUML-composite-table,https://www.boost.org/docs/doc/libs/latest/libs/1_50_0/doc/libs/latest/libs/msm/doc/HTML/ch03s04.html#eUML-composite-table
https://www.boost.org/users/news/version_1_50_0,https://www.boost.org/libs/scope_exit/,https://www.boost.org/doc/libs/latest/libs/scope_exit/
https://www.boost.org/users/news/version_1_50_0,https://www.boost.org/libs/wave/index.html,https://www.boost.org/doc/libs/latest/libs/wave/index.html
https://www.boost.org/users/news/version_1_49_0,https://www.boost.org/libs/heap/index.html,https://www.boost.org/doc/libs/latest/libs/heap/index.html
https://www.boost.org/users/news/version_1_49_0,https://www.boost.org/libs/asio,https://www.boost.org/doc/libs/latest/libs/asio
https://www.boost.org/users/news/version_1_49_0,https://www.boost.org/libs/chrono,https://www.boost.org/doc/libs/latest/libs/chrono
https://www.boost.org/users/news/version_1_49_0,https://www.boost.org/libs/property_tree,https://www.boost.org/doc/libs/latest/libs/property_tree
https://www.boost.org/users/news/version_1_49_0,https://www.boost.org/libs/proto,https://www.boost.org/doc/libs/latest/libs/proto
https://www.boost.org/users/news/version_1_49_0,https://www.boost.org/libs/thread,https://www.boost.org/doc/libs/latest/libs/thread
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/container/index.html,https://www.boost.org/doc/libs/latest/libs/container/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/locale/index.html,https://www.boost.org/doc/libs/latest/libs/locale/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/asio/index.html,https://www.boost.org/doc/libs/latest/libs/asio/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/chrono/index.html,https://www.boost.org/doc/libs/latest/libs/chrono/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/config/index.html,https://www.boost.org/doc/libs/latest/libs/config/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/fusion/index.html,https://www.boost.org/doc/libs/latest/libs/fusion/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/interprocess/index.html,https://www.boost.org/doc/libs/latest/libs/interprocess/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/intrusive/index.html,https://www.boost.org/doc/libs/latest/libs/intrusive/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/numeric/conversion/index.html,https://www.boost.org/doc/libs/latest/libs/numeric/conversion/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/proto/index.html,https://www.boost.org/doc/libs/latest/libs/proto/index.html
https://www.boost.org/users/news/version_1_48_0,https://www.boost.org/libs/type_traits/doc/html/boost_typetraits/category/value_traits/operators.html,https://www.boost.org/doc/libs/latest/libs/type_traits/doc/html/boost_typetraits/category/value_traits/operators.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/phoenix/index.html,https://www.boost.org/doc/libs/latest/libs/phoenix/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/ratio/index.html,https://www.boost.org/doc/libs/latest/libs/ratio/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/accumulators/index.html,https://www.boost.org/doc/libs/latest/libs/accumulators/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/date_time/index.html,https://www.boost.org/doc/libs/latest/libs/date_time/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/dynamic_bitset/index.html,https://www.boost.org/doc/libs/latest/libs/dynamic_bitset/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/foreach/index.html,https://www.boost.org/doc/libs/latest/libs/foreach/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/function/index.html,https://www.boost.org/doc/libs/latest/libs/function/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/function_types/index.html,https://www.boost.org/doc/libs/latest/libs/function_types/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/iostreams/index.html,https://www.boost.org/doc/libs/latest/libs/iostreams/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/iterator/index.html,https://www.boost.org/doc/libs/latest/libs/iterator/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/logic/index.html,https://www.boost.org/doc/libs/latest/libs/logic/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/msm/index.html,https://www.boost.org/doc/libs/latest/libs/msm/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/random/index.html,https://www.boost.org/doc/libs/latest/libs/random/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/range/index.html,https://www.boost.org/doc/libs/latest/libs/range/index.html
https://www.boost.org/users/news/version_1_47_0,https://www.boost.org/libs/tokenizer/index.html,https://www.boost.org/doc/libs/latest/libs/tokenizer/index.html
https://www.boost.org/users/news/version_1_46_1,https://www.boost.org/libs/tr1/,https://www.boost.org/doc/libs/latest/libs/tr1/
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/icl/index.html,https://www.boost.org/doc/libs/latest/libs/icl/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/array/index.html,https://www.boost.org/doc/libs/latest/libs/array/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/bind/index.html,https://www.boost.org/doc/libs/latest/libs/bind/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/concept_check/index.html,https://www.boost.org/doc/libs/latest/libs/concept_check/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/filesystem/index.html,https://www.boost.org/doc/libs/latest/libs/filesystem/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/functional/hash/index.html,https://www.boost.org/doc/libs/latest/libs/functional/hash/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/math/doc/sf_and_dist/html/index.html,https://www.boost.org/doc/libs/latest/libs/math/doc/sf_and_dist/html/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/pool/index.html,https://www.boost.org/doc/libs/latest/libs/pool/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/program_options/index.html,https://www.boost.org/doc/libs/latest/libs/program_options/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/signals/index.html,https://www.boost.org/doc/libs/latest/libs/signals/index.html
https://www.boost.org/users/news/version_1_46_0,https://www.boost.org/libs/unordered/index.html,https://www.boost.org/doc/libs/latest/libs/unordered/index.html
https://www.boost.org/users/history/version_1_84_0.html,https://www.boost.org/libs/crc/,https://www.boost.org/doc/libs/latest/libs/crc/
https://www.boost.org/users/history/version_1_84_0.html,https://www.boost.org/libs/heap/,https://www.boost.org/doc/libs/latest/libs/heap/
https://www.boost.org/users/history/version_1_84_0.html,https://www.boost.org/libs/leaf/,https://www.boost.org/doc/libs/latest/libs/leaf/
https://www.boost.org/news/entry/boost-184-arrived/,https://www.boost.org/libs/cobalt,https://www.boost.org/doc/libs/latest/libs/cobalt
https://www.boost.org/news/entry/boost-184-arrived/,https://www.boost.org/libs/redis,https://www.boost.org/doc/libs/latest/libs/redis
